Sensor 1,Sensor 2,Sensor 3,Steering Angle
1.5811,1.249,1.5421,0
1.5368,1.2111,1.9238,-22
1.8888,1.1715,1.8926,-22
1.8483,1.1458,1.8557,-22
1.8483,1.1458,1.8557,-22
2.0308,1.1098,1.3986,0
2.0308,1.1098,1.3986,0
1.9505,1.3379,1.3434,0
1.9064,1.3037,1.683,0
1.86,1.2682,1.6518,0
1.8114,1.2319,1.6199,0
1.7652,1.1982,1.5904,0
1.7652,1.1982,1.5904,0
1.6702,1.1318,1.5325,0
1.6702,1.1318,1.5325,0
1.5786,1.0718,1.4802,0
1.5786,1.0718,1.4802,0
1.4891,1.0179,1.433,0
1.4406,0.9909,2.1106,-22
1.3939,1.2296,2.4359,-22
1.3939,1.2296,2.4359,-22
1.3129,1.1807,2.0219,-22
1.2779,1.1636,1.2955,-22
1.2456,1.1505,1.2647,-22
1.6872,1.1408,1.2326,0
1.6578,1.1887,1.2023,0
1.6229,1.1557,1.1826,0
1.5865,1.1214,1.163,0
1.5865,1.1214,1.163,0
1.986,1.0473,1.7931,0
1.986,1.0473,1.7931,0
1.9,0.9713,1.7435,0
1.855,0.9324,1.7188,0
1.8105,0.8946,1.9654,-22
1.7648,0.8566,1.9329,-22
2.1509,0.8303,1.8934,0
2.107,0.8084,1.6057,0
2.0611,0.7795,1.8193,0
2.0148,0.752,1.7868,0
1.9678,0.7262,1.7545,0
1.9297,1.0831,1.7289,0
1.8724,1.039,1.6912,0
1.7826,0.9729,1.6346,0
1.7826,0.9729,1.6346,0
1.6753,0.8995,1.5711,0
1.6209,0.8651,1.5408,0
1.6209,0.8651,1.5408,0
1.5625,0.8308,1.5098,0
1.4482,1.1324,2.1048,-22
1.4482,1.1324,2.1048,-22
1.3452,1.0648,2.0302,-22
1.8162,1.0452,1.9881,-22
1.8162,1.0452,1.9881,-22
1.7332,1.2354,1.9139,-22
1.6841,1.1984,1.8667,-22
1.6841,1.1984,1.8667,-22
1.5909,1.1349,1.1801,0
1.5909,1.1349,1.1801,0
1.5909,1.1349,1.1801,0
2.1048,1.0867,1.1284,0
2.0687,1.0635,1.6757,0
2.0687,1.0635,1.6757,0
1.9412,0.9883,1.5848,0
1.9412,0.9883,1.5848,0
1.8484,1.285,1.5221,0
1.8484,1.285,1.5221,0
1.7487,1.1971,1.4585,0
1.7487,1.1971,1.4585,0
1.6494,1.1119,1.3997,0
1.5914,1.0633,1.3676,0
1.5914,1.0633,1.3676,0
1.4918,0.9828,1.8692,-22
1.4918,0.9828,1.8692,-22
2.0217,0.9209,1.7926,0
2.0217,0.9209,1.7926,0
1.9686,0.8863,1.7553,0
1.8745,0.8303,1.6913,0
1.8177,1.2133,1.6541,0
1.8177,1.2133,1.6541,0
1.7316,1.1351,1.6,0
1.6715,1.0813,1.564,0
1.6409,1.0542,1.5463,0
1.5855,1.0057,1.5153,0
1.5553,0.9796,1.499,0
1.4657,0.904,1.9859,-22
1.4101,0.8585,1.9465,-22
1.3606,0.8255,1.8986,-22
1.9643,0.8032,1.8612,0
1.9186,0.7815,1.8179,0
1.8726,1.2406,1.7826,0
1.8291,1.201,1.7497,0
1.7863,1.1623,1.7179,0
1.7419,1.1225,1.6853,0
1.6966,1.0824,1.6528,0
1.6578,1.0484,1.6255,0
1.6036,1.0017,1.5881,0
1.6036,1.0017,1.5881,0
1.5109,0.9243,1.5267,-22
1.4632,0.8858,1.4965,-22
2.0691,0.8546,1.4533,0
2.0691,0.8546,1.4533,0
1.9846,0.8066,1.3889,0
1.9566,0.7907,1.3711,0
1.9106,1.2723,1.3428,0
2.5432,1.2359,1.3188,0
2.5432,1.2359,1.3188,0
2.4447,1.1521,1.7112,0
2.3875,1.1047,1.6656,0
2.3338,1.0613,1.6235,0
2.2983,1.0332,1.5961,0
2.2467,0.9934,1.5569,0
2.1904,0.9516,1.5152,0
2.1904,0.9516,1.5152,0
2.132,0.9101,1.4731,0
2.0197,0.8371,1.3958,0
2.0197,0.8371,1.3958,0
1.965,0.8054,1.3601,0
2.5944,1.2851,1.3327,0
2.5477,1.2447,1.3056,0
2.4527,1.1642,1.7039,0
2.4527,1.1642,1.7039,0
2.3655,1.0928,1.634,0
2.3655,1.0928,1.634,0
2.319,1.0559,1.5976,0
2.2079,0.9719,1.5131,0
2.1531,0.9328,1.4728,0
2.1531,0.9328,1.4728,0
2.0401,0.8589,1.3935,0
2.0401,0.8589,1.3935,0
2.2091,1.3185,1.3372,0
2.1534,1.2715,1.3046,0
2.0938,1.222,1.2714,0
2.0938,1.222,1.2714,0
1.9929,1.1406,1.6997,0
1.9369,1.0969,1.669,0
1.8903,1.0615,1.6446,0
1.8903,1.0615,1.6446,0
1.7949,0.992,2.0751,-22
1.7432,0.9564,2.0478,-22
1.6887,0.9295,2.0059,-22
1.6357,1.4376,1.9641,-22
1.8914,1.4002,1.4653,0
1.8385,1.3652,1.4323,0
1.7884,1.3309,1.8553,-22
1.7884,1.3309,1.8553,-22
1.7018,1.281,1.7919,-22
2.0256,1.3902,1.7592,0
2.0256,1.3902,1.7592,0
1.9475,1.3321,1.7045,0
1.9475,1.3321,1.7045,0
1.8554,1.2643,1.6472,0
1.7981,1.2239,1.6132,0
1.7981,1.2239,1.6132,0
1.6896,1.1516,1.5528,0
